FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow
867,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Northeastern University,place-nuniv,12127,1975,77,157,26,979
868,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,16731,59739,77,217,776,893
869,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Brigham Circle,place-brmnl,880,29,77,11,0,50
870,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Washington Street,place-wascm,2562,72,77,33,1,82
871,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Griggs Street,place-grigg,13507,558,77,175,7,787
872,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,181642,438280,77,2359,5692,7722
873,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Pleasant Street,place-plsgr,5096,493,77,66,6,524
874,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Prudential,place-prmnl,73169,5570,77,950,72,2110
875,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Riverside,place-river,6466,0,77,84,0,84
876,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Reservoir,place-rsmnl,4956,3795,77,64,49,665
877,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Riverway,place-rvrwy,3336,136,77,43,2,135
878,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Saint Mary Street,place-smary,4270,870,77,55,11,377
879,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,South Street,place-sougr,869,3865,77,11,50,13
880,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Science Park,place-spmnl,2196,10695,77,29,139,1124
881,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Sutherland Road,place-sthld,1946,132,77,25,2,88
882,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stplb,5931,631,77,77,8,593
883,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stpul,2354,220,77,31,3,297
884,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Summit Ave.,place-sumav,2809,249,77,36,3,167
885,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Symphony,place-symcl,23219,3721,77,302,48,1233
886,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Tappan Street,place-tapst,1969,75,77,26,1,69
887,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Waban,place-waban,1672,70,77,22,1,399
888,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Washington Street,place-wascm,4283,352,77,56,5,139
889,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Woodland,place-woodl,3558,312,77,46,4,378
890,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Warren Street,place-wrnst,3521,457,77,46,6,179
891,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Allston Street,place-alsgr,1677,333,77,22,4,126
892,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Arlington,place-armnl,84371,20849,77,1096,271,6747
893,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Babcock Street,place-babck,4427,568,77,57,7,292
894,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Back of the Hill,place-bckhl,414,38,77,5,0,17
895,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Beaconsfield,place-bcnfd,1104,562,77,14,7,342
896,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Washington Square,place-bcnwa,2016,99,77,26,1,67
897,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Blandford Street,place-bland,3369,781,77,44,10,517
898,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Brandon Hall,place-bndhl,392,70,77,5,1,82
899,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Boylston,place-boyls,55358,41521,77,719,539,6926
900,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Packards Corner,place-brico,3520,817,77,46,11,242
901,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Brookline Hills,place-brkhl,1525,408,77,20,5,356
902,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Brigham Circle,place-brmnl,8985,103,77,117,1,170
903,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Boston Univ. Central,place-bucen,4755,1031,77,62,13,448
904,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Boston Univ. East,place-buest,3510,819,77,46,11,483
905,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Boston Univ. West,place-buwst,2667,399,77,35,5,400
906,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Brookline Village,place-bvmnl,4303,1848,77,56,24,388
907,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Chestnut Hill,place-chhil,2324,133,77,30,2,327
908,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Chestnut Hill Ave.,place-chill,1654,85,77,21,1,30
909,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Chiswick Road,place-chswk,1299,274,77,17,4,43
910,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Cleveland Circle,place-clmnl,1634,0,77,21,0,21
911,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Copley,place-coecl,154978,45373,77,2013,589,5922
912,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Coolidge Corner,place-cool,7378,917,77,96,12,184
913,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Dean Road,place-denrd,857,55,77,11,1,26
914,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Eliot,place-eliot,706,76,77,9,1,234
915,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Englewood Ave.,place-engav,972,1415,77,13,18,15
916,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Fairbanks Street,place-fbkst,894,90,77,12,1,78
917,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Fenwood Road,place-fenwd,954,273,77,12,4,55
918,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Fenway,place-fenwy,4869,857,77,63,11,469
919,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Government Center,place-gover,21133,187459,77,274,2435,2667
920,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boston Univ. Central,place-bucen,119,128,77,2,2,199
921,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Griggs Street,place-grigg,2304,431,77,30,6,150
922,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,14284,69085,77,186,897,1808
923,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Woodland,place-woodl,1552,39,77,20,1,129
924,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Warren Street,place-wrnst,1837,78,77,24,1,105
925,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Allston Street,place-alsgr,11397,260,77,148,3,751
926,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Arlington,place-armnl,21333,38325,77,277,498,4769
927,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Haymarket,place-haecl,8126,75181,77,106,976,1796
928,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boston Univ. East,place-buest,46,83,77,1,1,199
929,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Harvard Ave.,place-harvd,18974,4197,77,246,55,978
930,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Northeastern University,place-nuniv,4594,1208,77,60,16,447
931,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Harvard Ave.,place-harvd,5936,1521,77,77,20,207
932,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Heath Street,place-hsmnl,5536,0,77,72,0,72
933,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Babcock Street,place-babck,5686,640,77,74,8,1216
934,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,89933,204877,77,1168,2661,2928
935,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boston Univ. West,place-buwst,81,108,77,1,1,199
936,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Heath Street,place-hsmnl,925,0,77,12,0,12
937,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Hawes Street,place-hwsst,2244,383,77,29,5,721
938,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Symphony,place-symcl,17547,2664,77,228,35,888
939,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Back of the Hill,place-bckhl,1540,34,77,20,0,80
940,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Beaconsfield,place-bcnfd,7155,598,77,93,8,1021
941,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Washington Square,place-bcnwa,9367,247,77,122,3,462
942,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Blandford Street,place-bland,550,2456,77,7,32,1154
943,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Brandon Hall,place-bndhl,4949,65,77,64,1,622
944,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Boylston,place-boyls,15496,42344,77,201,550,4421
945,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Packards Corner,place-brico,7992,993,77,104,13,1150
946,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Brookline Hills,place-brkhl,6638,417,77,86,5,1102
947,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Brigham Circle,place-brmnl,5915,246,77,77,3,329
948,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. Central,place-bucen,718,3227,77,9,42,1201
949,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. East,place-buest,393,2108,77,5,27,1179
950,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. West,place-buwst,755,1391,77,10,18,1234
951,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Brookline Village,place-bvmnl,5976,1962,77,78,25,1154
952,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill,place-chhil,5845,565,77,76,7,861
953,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill Ave.,place-chill,4476,42,77,58,1,110
954,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Chiswick Road,place-chswk,7111,121,77,92,2,201
955,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Cleveland Circle,place-clmnl,8609,0,77,112,0,112
956,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Copley,place-coecl,61584,59769,77,800,776,4990
957,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Coolidge Corner,place-cool,14188,1224,77,184,16,919
958,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Dean Road,place-denrd,6456,49,77,84,1,248
959,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Eliot,place-eliot,6896,32,77,90,0,601
960,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Englewood Ave.,place-engav,9983,5867,77,130,76,165
961,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Fairbanks Street,place-fbkst,7533,98,77,98,1,558
962,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Fenwood Road,place-fenwd,2056,589,77,27,8,255
963,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Fenway,place-fenwy,3701,2813,77,48,37,1137
964,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Government Center,place-gover,23441,112909,77,304,1466,1766
965,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Griggs Street,place-grigg,12254,326,77,159,4,906
966,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,12846,37026,77,167,481,1452
967,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Harvard Ave.,place-harvd,14211,2354,77,185,31,1060
968,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Heath Street,place-hsmnl,4621,0,77,60,0,60
969,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Hawes Street,place-hwsst,1805,298,77,23,4,1042
970,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Hynes Convention Center,place-hymnl,48390,36123,77,628,469,4029
971,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Kenmore,place-kencl,61483,22107,77,798,287,3870
972,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Kent Street,place-kntst,2074,215,77,27,3,1023
973,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Boston College,place-lake,3212,0,77,42,0,42
974,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Lechmere,place-lech,0,58807,77,0,764,0
975,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Longwood Medical Area,place-lngmd,4261,564,77,55,7,377
976,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Longwood,place-longw,2222,4456,77,29,58,1125
977,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Museum of Fine Arts,place-mfa,2467,436,77,32,6,403
978,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Brookline Village,place-bvmnl,1590,567,77,21,7,294
979,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Tappan Street,place-tapst,1668,71,77,22,1,54
980,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Hawes Street,place-hwsst,708,127,77,9,2,219
981,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chestnut Hill,place-chhil,1754,93,77,23,1,224
982,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Pleasant Street,place-plsgr,2057,668,77,27,9,1234
983,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Hynes Convention Center,place-hymnl,65758,50382,77,854,654,4447
984,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Waban,place-waban,1138,62,77,15,1,216
985,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Hynes Convention Center,place-hymnl,91871,19244,77,1193,250,3197
986,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Prudential,place-prmnl,20857,2744,77,271,36,937
987,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Washington Street,place-wascm,4636,349,77,60,5,128
988,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kenmore,place-kencl,99254,31743,77,1289,412,4247
989,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Riverside,place-river,7249,0,77,94,0,94
990,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Kenmore,place-kencl,92500,14548,77,1201,189,2253
991,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chestnut Hill Ave.,place-chill,665,7,77,9,0,17
992,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Woodland,place-woodl,2564,185,77,33,2,202
993,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kent Street,place-kntst,2657,286,77,35,4,697
994,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Reservoir,place-rsmnl,6802,1009,77,88,13,936
995,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Kent Street,place-kntst,791,107,77,10,1,211
996,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chiswick Road,place-chswk,952,33,77,12,0,29
997,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Warren Street,place-wrnst,5118,171,77,66,2,192
998,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston College,place-lake,2978,0,77,39,0,39
999,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Riverway,place-rvrwy,6259,50,77,81,1,160
1000,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Boston College,place-lake,3168,0,77,41,0,41
1001,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Cleveland Circle,place-clmnl,1096,0,77,14,0,14
1002,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Allston Street,place-alsgr,3068,478,77,40,6,213
1003,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Lechmere,place-lech,0,61884,77,0,804,0
1004,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Saint Mary Street,place-smary,3593,1671,77,47,22,1067
1005,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Lechmere,place-lech,0,48519,77,0,630,0
1006,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Longwood Medical Area,place-lngmd,10032,211,77,130,3,298
1007,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Longwood,place-longw,2628,423,77,34,5,417
1008,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Museum of Fine Arts,place-mfa,6767,372,77,88,5,381
1009,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Mission Park,place-mispk,1248,121,77,16,2,46
1010,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Newton Highlands,place-newtn,2526,102,77,33,1,265
1011,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Newton Centre,place-newto,2764,165,77,36,2,299
1012,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,North Station,place-north,7228,89511,77,94,1162,727
1013,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Northeastern University,place-nuniv,9742,965,77,127,13,495
1014,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Park Street,place-pktrm,120869,282551,77,1570,3669,4827
1015,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Pleasant Street,place-plsgr,3369,404,77,44,5,331
1016,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Prudential,place-prmnl,47343,3227,77,615,42,1302
1017,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Riverside,place-river,3968,0,77,52,0,52
1018,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Reservoir,place-rsmnl,2214,1622,77,29,21,335
1019,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Riverway,place-rvrwy,1189,70,77,15,1,31
1020,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Saint Mary Street,place-smary,3361,556,77,44,7,255
1021,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,South Street,place-sougr,599,3029,77,8,39,10
1022,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Science Park,place-spmnl,988,8455,77,13,110,630
1023,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Sutherland Road,place-sthld,1385,182,77,18,2,59
1024,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Saint Paul Street,place-stplb,3556,514,77,46,7,371
1025,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Saint Paul Street,place-stpul,1528,148,77,20,2,202
1026,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Summit Ave.,place-sumav,1599,194,77,21,3,100
1027,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Symphony,place-symcl,20171,2156,77,262,28,729
1028,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Tappan Street,place-tapst,1369,84,77,18,1,43
1029,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Waban,place-waban,496,24,77,6,0,225
1030,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Washington Street,place-wascm,2838,356,77,37,5,91
1031,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Woodland,place-woodl,1209,198,77,16,3,219
1032,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_07,EVENING,Warren Street,place-wrnst,1710,400,77,22,5,108
1033,0,Fall 2019,Green,Green Line,1,day_type_01,weekday,time_period_08,LATE_EVENING,Allston Street,place-alsgr,238,159,77,3,2,25
